cod_ibge,ente,capital,regiao,uf,esfera,exercicio,populacao,cnpj,valor,instituicao,ente_uf,cores,MicroRegion
3534807,Ouro Verde,0,SE,SP,M,2020,8562,44882637000124,679618.44,Câmara de Vereadores de Ouro Verde - SP,Ouro Verde-SP,red,35034
3534906,Pacaembu,0,SE,SP,M,2020,14197,44927267000102,1126157.74,Câmara de Vereadores de Pacaembu - SP,Pacaembu-SP,blue,35035
3535002,Palestina,0,SE,SP,M,2020,12957,45149184000194,NA,NA,Palestina-SP,blue,35004
3535101,Palmares Paulista,0,SE,SP,M,2020,13275,45126992000136,NA,NA,Palmares Paulista-SP,blue,35005
3535200,Palmeira d'Oeste,0,SE,SP,M,2020,9283,46609731000130,813538.25,Câmara de Vereadores de Palmeira d'Oeste - SP,Palmeira d'Oeste-SP,red,35001
3535309,Palmital,0,SE,SP,M,2020,22221,44543981000199,2134387.49,Câmara de Vereadores de Palmital - SP,Palmital-SP,blue,35039
3535408,Panorama,0,SE,SP,M,2020,15777,44918712000160,1226616.66,Câmara de Vereadores de Panorama - SP,Panorama-SP,blue,35034
3535507,Paraguaçu Paulista,0,SE,SP,M,2020,45703,44547305000193,2317057.58,Câmara de Vereadores de Paraguaçu Paulista - SP,Paraguaçu Paulista-SP,blue,35039
3535606,Paraibuna,0,SE,SP,M,2020,18222,46643474000152,1124379.97,Câmara de Vereadores de Paraibuna - SP,Paraibuna-SP,blue,35053
3535705,Paraíso,0,SE,SP,M,2020,6454,45127248000156,823273.06,Câmara de Vereadores de Paraíso - SP,Paraíso-SP,red,35005
3535804,Paranapanema,0,SE,SP,M,2020,20197,46634309000134,1820861.77,Câmara de Vereadores de Paranapanema - SP,Paranapanema-SP,blue,35022
3535903,Paranapuã,0,SE,SP,M,2020,4078,45134236000159,NA,NA,Paranapuã-SP,red,35001
3536000,Parapuã,0,SE,SP,M,2020,10964,53300331000103,1283266.49,Câmara de Vereadores de Parapuã - SP,Parapuã-SP,blue,35035
3536109,Pardinho,0,SE,SP,M,2020,6435,46634150000158,NA,NA,Pardinho-SP,red,35023
3536208,Pariquera-Açu,0,SE,SP,M,2020,19648,45685120000108,1184895.22,Câmara de Vereadores de Pariquera-Açu - SP,Pariquera-Açu-SP,blue,35055
3536257,Parisi,0,SE,SP,M,2020,2161,59858134000190,NA,NA,Parisi-SP,red,35003
3536307,Patrocínio Paulista,0,SE,SP,M,2020,14670,45318185000115,665337.93,Câmara de Vereadores de Patrocínio Paulista - SP,Patrocínio Paulista-SP,blue,35012
3536406,Paulicéia,0,SE,SP,M,2020,7366,44918928000125,NA,NA,Paulicéia-SP,red,35034
3536505,Paulínia,0,SE,SP,M,2020,109424,45751435000106,22905260.02,Câmara de Vereadores de Paulínia - SP,Paulínia-SP,blue,35032
3536570,Paulistânia,0,SE,SP,M,2020,1833,01614826000103,576612.91,Câmara de Vereadores de Paulistânia - SP,Paulistânia-SP,red,35020
3536604,Paulo de Faria,0,SE,SP,M,2020,8945,45150166000122,1342355,Câmara de Vereadores de Paulo de Faria - SP,Paulo de Faria-SP,red,35004
3536703,Pederneiras,0,SE,SP,M,2020,46687,46189718000179,1841028.17,Câmara de Vereadores de Pederneiras - SP,Pederneiras-SP,blue,35021
3536802,Pedra Bela,0,SE,SP,M,2020,6093,45290426000165,NA,NA,Pedra Bela-SP,red,35033
3536901,Pedranópolis,0,SE,SP,M,2020,2494,63893929000107,525831.39,Câmara de Vereadores de Pedranópolis - SP,Pedranópolis-SP,red,35002
3537008,Pedregulho,0,SE,SP,M,2020,16744,45318466000178,1178515.78,Câmara de Vereadores de Pedregulho - SP,Pedregulho-SP,blue,35012
3537107,Pedreira,0,SE,SP,M,2020,47919,46410775000136,1787263.47,Câmara de Vereadores de Pedreira - SP,Pedreira-SP,blue,35032
3537156,Pedrinhas Paulista,0,SE,SP,M,2020,3093,64614381000181,641783.85,Câmara de Vereadores de Pedrinhas Paulista - SP,Pedrinhas Paulista-SP,red,35039
3537206,Pedro de Toledo,0,SE,SP,M,2020,11331,46578530000112,1078746.96,Câmara de Vereadores de Pedro de Toledo - SP,Pedro de Toledo-SP,blue,35056
3537305,Penápolis,0,SE,SP,M,2020,63407,49576416000141,2895998.44,Câmara de Vereadores de Penápolis - SP,Penápolis-SP,blue,35018
3537404,Pereira Barreto,0,SE,SP,M,2020,25669,44446904000110,2453851.55,Câmara de Vereadores de Pereira Barreto - SP,Pereira Barreto-SP,blue,35016
3537503,Pereiras,0,SE,SP,M,2020,8668,46634622000172,794630.09,Câmara de Vereadores de Pereiras - SP,Pereiras-SP,red,35043
3537602,Peruíbe,0,SE,SP,M,2020,68284,46578514000120,4649935.47,Câmara de Vereadores de Peruíbe - SP,Peruíbe-SP,blue,35056
3537701,Piacatu,0,SE,SP,M,2020,5980,44431245000149,359056.88,Câmara de Vereadores de Piacatu - SP,Piacatu-SP,red,35018
3537800,Piedade,0,SE,SP,M,2020,55348,46634457000159,1642566.23,Câmara de Vereadores de Piedade - SP,Piedade-SP,blue,35045
3537909,Pilar do Sul,0,SE,SP,M,2020,29185,46634473000141,1077004.36,Câmara de Vereadores de Pilar do Sul - SP,Pilar do Sul-SP,blue,35045
3538006,Pindamonhangaba,0,SE,SP,M,2020,168328,45226214000119,5774275.13,Câmara de Vereadores de Pindamonhangaba - SP,Pindamonhangaba-SP,blue,35050
3538105,Pindorama,0,SE,SP,M,2020,17049,45122942000180,729844.06,Câmara de Vereadores de Pindorama - SP,Pindorama-SP,blue,35005
3538204,Pinhalzinho,0,SE,SP,M,2020,15207,45623600000144,978669.05,Câmara de Vereadores de Pinhalzinho - SP,Pinhalzinho-SP,blue,35033
3538303,Piquerobi,0,SE,SP,M,2020,3692,54279674000104,660701.26,Câmara de Vereadores de Piquerobi - SP,Piquerobi-SP,red,35036
3538501,Piquete,0,SE,SP,M,2020,13657,47563325000146,887819.05,Câmara de Vereadores de Piquete - SP,Piquete-SP,blue,35051
3538600,Piracaia,0,SE,SP,M,2020,27303,45279627000161,1833798.29,Câmara de Vereadores de Piracaia - SP,Piracaia-SP,blue,35048
3538709,Piracicaba,0,SE,SP,M,2020,404142,46341038000129,26875546.64,Câmara de Vereadores de Piracicaba - SP,Piracicaba-SP,blue,35028
3538808,Piraju,0,SE,SP,M,2020,29806,46223699000150,1600693.52,Câmara de Vereadores de Piraju - SP,Piraju-SP,blue,35040
3538907,Pirajuí,0,SE,SP,M,2020,25492,44555027000116,1952403.65,Câmara de Vereadores de Pirajuí - SP,Pirajuí-SP,blue,35020
3539004,Pirangi,0,SE,SP,M,2020,11417,45343969000101,691278.84,Câmara de Vereadores de Pirangi - SP,Pirangi-SP,blue,35013
3539103,Pirapora do Bom Jesus,0,SE,SP,M,2020,18895,46523007000199,1413783.12,Câmara de Vereadores de Pirapora do Bom Jesus - SP,Pirapora do Bom Jesus-SP,blue,35057
3539202,Pirapozinho,0,SE,SP,M,2020,27527,54801121000161,2005015.05,Câmara de Vereadores de Pirapozinho - SP,Pirapozinho-SP,blue,35036
3539301,Pirassununga,0,SE,SP,M,2020,76409,45731650000145,3047775.85,Câmara de Vereadores de Pirassununga - SP,Pirassununga-SP,blue,35029
3539400,Piratininga,0,SE,SP,M,2020,13636,46137451000176,870306.63,Câmara de Vereadores de Piratininga - SP,Piratininga-SP,blue,35020
3539509,Pitangueiras,0,SE,SP,M,2020,39719,45370707000128,2891567.73,Câmara de Vereadores de Pitangueiras - SP,Pitangueiras-SP,blue,35013
3539608,Planalto,0,SE,SP,M,2020,5237,46935763000125,1029051.5,Câmara de Vereadores de Planalto - SP,Planalto-SP,red,35004
3539707,Platina,0,SE,SP,M,2020,3550,44543999000190,912094.66,Câmara de Vereadores de Platina - SP,Platina-SP,red,35039
3539806,Poá,0,SE,SP,M,2020,117452,55021455000185,11179354.53,Câmara de Vereadores de Poá - SP,Poá-SP,blue,35062
3539905,Poloni,0,SE,SP,M,2020,6059,46608063000126,779652.9,Câmara de Vereadores de Poloni - SP,Poloni-SP,red,35007
3540002,Pompéia,0,SE,SP,M,2020,22014,44483444000109,1546554.66,Câmara de Vereadores de Pompéia - SP,Pompéia-SP,blue,35038
3540101,Pongaí,0,SE,SP,M,2020,3416,46227849000101,428889.15,Câmara de Vereadores de Pongaí - SP,Pongaí-SP,red,35020
3540200,Pontal,0,SE,SP,M,2020,49961,45352267000186,NA,NA,Pontal-SP,blue,35014
3540259,Pontalinda,0,SE,SP,M,2020,4628,65712077000130,NA,NA,Pontalinda-SP,red,35001
3540309,Pontes Gestal,0,SE,SP,M,2020,2577,45162328000142,975954.55,Câmara de Vereadores de Pontes Gestal - SP,Pontes Gestal-SP,red,35003
3540408,Populina,0,SE,SP,M,2020,4169,51842177000176,766547.44,Câmara de Vereadores de Populina - SP,Populina-SP,red,35001
3540507,Porangaba,0,SE,SP,M,2020,9925,46634580000170,941291.32,Câmara de Vereadores de Porangaba - SP,Porangaba-SP,red,35043
3540606,Porto Feliz,0,SE,SP,M,2020,53098,46634481000198,2951474.62,Câmara de Vereadores de Porto Feliz - SP,Porto Feliz-SP,blue,35046
3540705,Porto Ferreira,0,SE,SP,M,2020,56150,45339363000194,2195776.21,Câmara de Vereadores de Porto Ferreira - SP,Porto Ferreira-SP,blue,35029
3540754,Potim,0,SE,SP,M,2020,24643,65042855000120,1114024.22,Câmara de Vereadores de Potim - SP,Potim-SP,blue,35051
3540804,Potirendaba,0,SE,SP,M,2020,17361,45094901000128,735062.31,Câmara de Vereadores de Potirendaba - SP,Potirendaba-SP,blue,35004
3540853,Pracinha,0,SE,SP,M,2020,4093,67662007000140,556033.35,Câmara de Vereadores de Pracinha - SP,Pracinha-SP,red,35035
3540903,Pradópolis,0,SE,SP,M,2020,21496,48664296000171,1752367.4,Câmara de Vereadores de Pradópolis - SP,Pradópolis-SP,blue,35014
3541000,Praia Grande,0,SE,SP,M,2020,325073,46177531000155,30656414.37,Câmara de Vereadores de Praia Grande - SP,Praia Grande-SP,blue,35063
3541059,Pratânia,0,SE,SP,M,2020,5261,01576782000174,581063.18,Câmara de Vereadores de Pratânia - SP,Pratânia-SP,red,35023
3541109,Presidente Alves,0,SE,SP,M,2020,4094,44555688000141,511065.87,Câmara de Vereadores de Presidente Alves - SP,Presidente Alves-SP,red,35020
3541208,Presidente Bernardes,0,SE,SP,M,2020,13106,55251185000107,1384184.38,Câmara de Vereadores de Presidente Bernardes - SP,Presidente Bernardes-SP,blue,35036
3541307,Presidente Epitácio,0,SE,SP,M,2020,44200,55293427000117,1761695.88,Câmara de Vereadores de Presidente Epitácio - SP,Presidente Epitácio-SP,blue,35036
3541406,Presidente Prudente,0,SE,SP,M,2020,228743,55356653000108,7425074.36,Câmara de Vereadores de Presidente Prudente - SP,Presidente Prudente-SP,blue,35036
3541505,Presidente Venceslau,0,SE,SP,M,2020,39516,46476131000140,NA,NA,Presidente Venceslau-SP,blue,35036
3541604,Promissão,0,SE,SP,M,2020,40432,44558856000152,1977803.04,Câmara de Vereadores de Promissão - SP,Promissão-SP,blue,35019
3541653,Quadra,0,SE,SP,M,2020,3804,01612145000106,746258.83,Câmara de Vereadores de Quadra - SP,Quadra-SP,red,35043
3541703,Quatá,0,SE,SP,M,2020,14109,44547313000130,1218663.43,Câmara de Vereadores de Quatá - SP,Quatá-SP,blue,35039
3541802,Queiroz,0,SE,SP,M,2020,3406,44568749000105,711928.44,Câmara de Vereadores de Queiroz - SP,Queiroz-SP,red,35037
3541901,Queluz,0,SE,SP,M,2020,13420,46670931000106,786088.06,Câmara de Vereadores de Queluz - SP,Queluz-SP,blue,35051
3542008,Quintana,0,SE,SP,M,2020,6638,44569051000104,559543.24,Câmara de Vereadores de Quintana - SP,Quintana-SP,red,35037
3542107,Rafard,0,SE,SP,M,2020,9076,44723757000189,677914.43,Câmara de Vereadores de Rafard - SP,Rafard-SP,red,35028
3542206,Rancharia,0,SE,SP,M,2020,29707,44935278000126,1621153.37,Câmara de Vereadores de Rancharia - SP,Rancharia-SP,blue,35036
3542305,Redenção da Serra,0,SE,SP,M,2020,3851,45167517000108,513807.21,Câmara de Vereadores de Redenção da Serra - SP,Redenção da Serra-SP,red,35053
3542404,Regente Feijó,0,SE,SP,M,2020,20261,48813638000178,987039.71,Câmara de Vereadores de Regente Feijó - SP,Regente Feijó-SP,blue,35036
3542503,Reginópolis,0,SE,SP,M,2020,9621,44556033000198,808133.73,Câmara de Vereadores de Reginópolis - SP,Reginópolis-SP,red,35020
3542602,Registro,0,SE,SP,M,2020,56322,45685872000179,4008086.02,Câmara de Vereadores de Registro - SP,Registro-SP,blue,35055
3542701,Restinga,0,SE,SP,M,2020,7593,45318581000142,NA,NA,Restinga-SP,red,35012
3542800,Ribeira,0,SE,SP,M,2020,3340,46634325000127,429405.56,Câmara de Vereadores de Ribeira - SP,Ribeira-SP,red,35044
3542909,Ribeirão Bonito,0,SE,SP,M,2020,13219,45355914000103,712205.48,Câmara de Vereadores de Ribeirão Bonito - SP,Ribeirão Bonito-SP,blue,35025
3543006,Ribeirão Branco,0,SE,SP,M,2020,16444,46634366000113,1260073.1,Câmara de Vereadores de Ribeirão Branco - SP,Ribeirão Branco-SP,blue,35044
3543105,Ribeirão Corrente,0,SE,SP,M,2020,4718,45318789000161,647103.88,Câmara de Vereadores de Ribeirão Corrente - SP,Ribeirão Corrente-SP,red,35012
3543204,Ribeirão do Sul,0,SE,SP,M,2020,4541,46211702000115,540478.3,Câmara de Vereadores de Ribeirão do Sul - SP,Ribeirão do Sul-SP,red,35040
3543238,Ribeirão dos Índios,0,SE,SP,M,2020,2225,01552221000135,556204.71,Câmara de Vereadores de Ribeirão dos Índios - SP,Ribeirão dos Índios-SP,red,35036
3543253,Ribeirão Grande,0,SE,SP,M,2020,7673,67360446000106,842669.85,Câmara de Vereadores de Ribeirão Grande - SP,Ribeirão Grande-SP,red,35044
3543303,Ribeirão Pires,0,SE,SP,M,2020,123393,46522967000134,8126916.5,Câmara de Vereadores de Ribeirão Pires - SP,Ribeirão Pires-SP,blue,35061
3543402,Ribeirão Preto,0,SE,SP,M,2020,703293,56024581000156,41394819.73,Câmara de Vereadores de Ribeirão Preto - SP,Ribeirão Preto-SP,blue,35014
3543501,Riversul,0,SE,SP,M,2020,5524,46634416000162,567613.57,Câmara de Vereadores de Riversul - SP,Riversul-SP,red,35041
3543600,Rifaina,0,SE,SP,M,2020,3629,45318995000171,786694.39,Câmara de Vereadores de Rifaina - SP,Rifaina-SP,red,35012
3543709,Rincão,0,SE,SP,M,2020,10799,56338247000177,952981.24,Câmara de Vereadores de Rincão - SP,Rincão-SP,blue,35024
3543808,Rinópolis,0,SE,SP,M,2020,9981,46478053000113,767268.54,Câmara de Vereadores de Rinópolis - SP,Rinópolis-SP,red,35035
3543907,Rio Claro,0,SE,SP,M,2020,206424,45774064000188,24475905.92,Câmara de Vereadores de Rio Claro - SP,Rio Claro-SP,blue,35026
3544004,Rio das Pedras,0,SE,SP,M,2020,35228,44826840000183,2767277.12,Câmara de Vereadores de Rio das Pedras - SP,Rio das Pedras-SP,blue,35028
3544103,Rio Grande da Serra,0,SE,SP,M,2020,50846,46522975000180,2387498.25,Câmara de Vereadores de Rio Grande da Serra - SP,Rio Grande da Serra-SP,blue,35061
3544202,Riolândia,0,SE,SP,M,2020,12518,45162864000148,1341083.24,Câmara de Vereadores de Riolândia - SP,Riolândia-SP,blue,35003
3544251,Rosana,0,SE,SP,M,2020,16643,67662452000100,3572404.33,Câmara de Vereadores de Rosana - SP,Rosana-SP,blue,35036
3544301,Roseira,0,SE,SP,M,2020,10712,45212008000150,856524.94,Câmara de Vereadores de Roseira - SP,Roseira-SP,blue,35051
3544400,Rubiácea,0,SE,SP,M,2020,3128,44437549000113,677621.66,Câmara de Vereadores de Rubiácea - SP,Rubiácea-SP,red,35017
3544509,Rubinéia,0,SE,SP,M,2020,3148,45135043000112,695836.87,Câmara de Vereadores de Rubinéia - SP,Rubinéia-SP,red,35001
3544608,Sabino,0,SE,SP,M,2020,5590,44534089000141,740916.08,Câmara de Vereadores de Sabino - SP,Sabino-SP,red,35019
3544707,Sagres,0,SE,SP,M,2020,2432,53310793000101,411393.4,Câmara de Vereadores de Sagres - SP,Sagres-SP,red,35035
3544806,Sales,0,SE,SP,M,2020,6331,46613196000190,816874.56,Câmara de Vereadores de Sales - SP,Sales-SP,red,35008
3544905,Sales Oliveira,0,SE,SP,M,2020,11890,46756029000107,NA,NA,Sales Oliveira-SP,blue,35010
3545001,Salesópolis,0,SE,SP,M,2020,17139,46523296000126,1290781.52,Câmara de Vereadores de Salesópolis - SP,Salesópolis-SP,blue,35062
3545100,Salmourão,0,SE,SP,M,2020,5300,46477618000148,584072.45,Câmara de Vereadores de Salmourão - SP,Salmourão-SP,red,35035
3545159,Saltinho,0,SE,SP,M,2020,8286,66831959000187,780900.98,Câmara de Vereadores de Saltinho - SP,Saltinho-SP,red,35028
3545209,Salto,0,SE,SP,M,2020,118663,46634507000106,4254043.87,Câmara de Vereadores de Salto - SP,Salto-SP,blue,35046
3545308,Salto de Pirapora,0,SE,SP,M,2020,45422,46634093000107,1557007.96,Câmara de Vereadores de Salto de Pirapora - SP,Salto de Pirapora-SP,blue,35046
3545407,Salto Grande,0,SE,SP,M,2020,9331,46211686000160,626561.37,Câmara de Vereadores de Salto Grande - SP,Salto Grande-SP,red,35040
3545506,Sandovalina,0,SE,SP,M,2020,4302,44872778000166,1311365.39,Câmara de Vereadores de Sandovalina - SP,Sandovalina-SP,red,35036
3545605,Santa Adélia,0,SE,SP,M,2020,15480,46599270000161,614102.55,Câmara de Vereadores de Santa Adélia - SP,Santa Adélia-SP,blue,35005
3545704,Santa Albertina,0,SE,SP,M,2020,6008,45135530000185,708180.52,Câmara de Vereadores de Santa Albertina - SP,Santa Albertina-SP,red,35001
3545803,Santa Bárbara d'Oeste,0,SE,SP,M,2020,193475,46422408000152,11582677.36,Câmara de Vereadores de Santa Bárbara d'Oeste - SP,Santa Bárbara d'Oeste-SP,blue,35032
3546009,Santa Branca,0,SE,SP,M,2020,14788,46694121000181,1071398.78,Câmara de Vereadores de Santa Branca - SP,Santa Branca-SP,blue,35050
3546108,Santa Clara d'Oeste,0,SE,SP,M,2020,2115,45135944000104,725140.15,Câmara de Vereadores de Santa Clara d'Oeste - SP,Santa Clara d'Oeste-SP,red,35001
3546207,Santa Cruz da Conceição,0,SE,SP,M,2020,4503,44751725000197,NA,NA,Santa Cruz da Conceição-SP,red,35027
3546256,Santa Cruz da Esperança,0,SE,SP,M,2020,2139,01611007000102,593692.03,Câmara de Vereadores de Santa Cruz da Esperança - SP,Santa Cruz da Esperança-SP,red,35015
3546306,Santa Cruz das Palmeiras,0,SE,SP,M,2020,34361,46371654000122,856856.39,Câmara de Vereadores de Santa Cruz das Palmeiras - SP,Santa Cruz das Palmeiras-SP,blue,35029
3546405,Santa Cruz do Rio Pardo,0,SE,SP,M,2020,47673,46231890000143,2818262.36,Câmara de Vereadores de Santa Cruz do Rio Pardo - SP,Santa Cruz do Rio Pardo-SP,blue,35040
3546504,Santa Ernestina,0,SE,SP,M,2020,5599,45374469000129,657422.23,Câmara de Vereadores de Santa Ernestina - SP,Santa Ernestina-SP,red,35013
3546603,Santa Fé do Sul,0,SE,SP,M,2020,32322,45138070000149,1028851.66,Câmara de Vereadores de Santa Fé do Sul - SP,Santa Fé do Sul-SP,blue,35001
3546702,Santa Gertrudes,0,SE,SP,M,2020,26898,45732377000173,2584497.6,Câmara de Vereadores de Santa Gertrudes - SP,Santa Gertrudes-SP,blue,35027
3546801,Santa Isabel,0,SE,SP,M,2020,57386,56900848000121,4442949.62,Câmara de Vereadores de Santa Isabel - SP,Santa Isabel-SP,blue,35059
3546900,Santa Lúcia,0,SE,SP,M,2020,8817,45282704000132,702715.1,Câmara de Vereadores de Santa Lúcia - SP,Santa Lúcia-SP,red,35024
3547007,Santa Maria da Serra,0,SE,SP,M,2020,6173,44720530000180,373995.75,Câmara de Vereadores de Santa Maria da Serra - SP,Santa Maria da Serra-SP,red,35028
3547106,Santa Mercedes,0,SE,SP,M,2020,2939,44919066000155,543978.34,Câmara de Vereadores de Santa Mercedes - SP,Santa Mercedes-SP,red,35034
3547205,Santana da Ponte Pensa,0,SE,SP,M,2020,1487,45138088000140,239205.24,Câmara de Vereadores de Santana da Ponte Pensa - SP,Santana da Ponte Pensa-SP,red,35001
3547304,Santana de Parnaíba,0,SE,SP,M,2020,139447,46522983000127,13397262.11,Câmara de Vereadores de Santana de Parnaíba - SP,Santana de Parnaíba-SP,blue,35057
3547403,Santa Rita d'Oeste,0,SE,SP,M,2020,2498,45138336000153,404779.35,Câmara de Vereadores de Santa Rita d'Oeste - SP,Santa Rita d'Oeste-SP,red,35001
3547502,Santa Rita do Passa Quatro,0,SE,SP,M,2020,27557,45749819000194,1119345.39,Câmara de Vereadores de Santa Rita do Passa Quatro - SP,Santa Rita do Passa Quatro-SP,blue,35014
3547601,Santa Rosa de Viterbo,0,SE,SP,M,2020,26540,45368545000193,1390543.5,Câmara de Vereadores de Santa Rosa de Viterbo - SP,Santa Rosa de Viterbo-SP,blue,35014
3547650,Santa Salete,0,SE,SP,M,2020,1545,01611211000123,506053.67,Câmara de Vereadores de Santa Salete - SP,Santa Salete-SP,red,35001
3547700,Santo Anastácio,0,SE,SP,M,2020,20878,54279666000150,1603637.98,Câmara de Vereadores de Santo Anastácio - SP,Santo Anastácio-SP,blue,35036
3547809,Santo André,0,SE,SP,M,2020,718773,46522942000130,40873730.16,Câmara de Vereadores de Santo André - SP,Santo André-SP,blue,35061
3547908,Santo Antônio da Alegria,0,SE,SP,M,2020,6929,45302130000117,701818.68,Câmara de Vereadores de Santo Antônio da Alegria - SP,Santo Antônio da Alegria-SP,red,35015
3548005,Santo Antônio de Posse,0,SE,SP,M,2020,23310,45331196000135,2360559.24,Câmara de Vereadores de Santo Antônio de Posse - SP,Santo Antônio de Posse-SP,blue,35031
3548054,Santo Antônio do Aracanguá,0,SE,SP,M,2020,8420,59764399000120,1490277.52,Câmara de Vereadores de Santo Antônio do Aracanguá - SP,Santo Antônio do Aracanguá-SP,red,35017
3548104,Santo Antônio do Jardim,0,SE,SP,M,2020,5954,45739091000110,631848.15,Câmara de Vereadores de Santo Antônio do Jardim - SP,Santo Antônio do Jardim-SP,red,35030
3548203,Santo Antônio do Pinhal,0,SE,SP,M,2020,6811,45701455000172,723118.03,Câmara de Vereadores de Santo Antônio do Pinhal - SP,Santo Antônio do Pinhal-SP,red,35049
3548302,Santo Expedito,0,SE,SP,M,2020,3111,46439113000199,501018.38,Câmara de Vereadores de Santo Expedito - SP,Santo Expedito-SP,red,35036
3548401,Santópolis do Aguapeí,0,SE,SP,M,2020,4777,44445054000136,455842.68,Câmara de Vereadores de Santópolis do Aguapeí - SP,Santópolis do Aguapeí-SP,red,35018
3548500,Santos,0,SE,SP,M,2020,433311,58200015000183,47101247.35,Câmara de Vereadores de Santos - SP,Santos-SP,blue,35063
3548609,São Bento do Sapucaí,0,SE,SP,M,2020,10878,45195823000158,844859.15,Câmara de Vereadores de São Bento do Sapucaí - SP,São Bento do Sapucaí-SP,blue,35049
3548708,São Bernardo do Campo,0,SE,SP,M,2020,838936,46523239000147,54170116.71,Câmara de Vereadores de São Bernardo do Campo - SP,São Bernardo do Campo-SP,blue,35061
3548807,São Caetano do Sul,0,SE,SP,M,2020,161127,59307595000175,39799240.85,Câmara de Vereadores de São Caetano do Sul - SP,São Caetano do Sul-SP,blue,35061
3548906,São Carlos,0,SE,SP,M,2020,251983,45358249000101,13996913.33,Câmara de Vereadores de São Carlos - SP,São Carlos-SP,blue,35025
3549003,São Francisco,0,SE,SP,M,2020,2821,46603395000118,417878.32,Câmara de Vereadores de São Francisco - SP,São Francisco-SP,red,35001
